Order ID,Date,Customer ID,Customer Name,Sales Person,Region,Item,Price,Quantity,Revenue,Quarter
0605,6/29/2018,15,Company O,Anne Lee,New Mexico,Item 4,159,5,795,Q2 2018
0606,6/30/2018,12,Company L,Michael Fox,New Mexico,Item 5,289,3,867,Q2 2018
0607,6/30/2018,20,Company T,Oscar Knox,Arizona,Item 1,399,7,2793,Q2 2018
0608,6/30/2018,12,Company L,Michael Fox,New Mexico,Item 3,69,4,276,Q2 2018
0609,6/30/2018,19,Company S,Oscar Knox,Arizona,Item 3,69,4,276,Q2 2018
0610,7/1/2018,12,Company L,Anne Lee,New Mexico,Item 3,69,8,552,Q3 2018
0611,7/1/2018,10,Company J,Laura Larsen,California,Item 5,289,9,2601,Q3 2018
0612,7/1/2018,17,Company Q,Oscar Knox,Arizona,Item 5,289,9,2601,Q3 2018
0613,7/2/2018,15,Company O,Anne Lee,New Mexico,Item 3,69,2,138,Q3 2018
0614,7/3/2018,20,Company T,Andrew James,Arizona,Item 5,289,0,0,Q3 2018
0615,7/4/2018,10,Company J,Kim Fishman,California,Item 4,159,2,318,Q3 2018
0616,7/5/2018,11,Company K,Anne Lee,New Mexico,Item 3,69,7,483,Q3 2018
0617,7/6/2018,19,Company S,Andrew James,Arizona,Item 2,199,8,1592,Q3 2018
0618,7/6/2018,19,Company S,Andrew James,Arizona,Item 1,399,0,0,Q3 2018
0619,7/7/2018,17,Company Q,Andrew James,Arizona,Item 5,289,6,1734,Q3 2018
0620,7/7/2018,20,Company T,Andrew James,Arizona,Item 4,159,9,1431,Q3 2018
0621,7/7/2018,10,Company J,Laura Larsen,California,Item 4,159,7,1113,Q3 2018
0622,7/7/2018,13,Company M,Anne Lee,New Mexico,Item 4,159,9,1431,Q3 2018
0623,7/7/2018,14,Company N,Anne Lee,New Mexico,Item 2,199,0,0,Q3 2018
0624,7/8/2018,3,Company C,Ben Wallace,Texas,Item 2,199,4,796,Q3 2018
0625,7/8/2018,17,Company Q,Oscar Knox,Arizona,Item 1,399,8,3192,Q3 2018
0626,7/8/2018,1,Company A,Anna Weber,Texas,Item 5,289,0,0,Q3 2018
0627,7/8/2018,18,Company R,Oscar Knox,Arizona,Item 3,69,4,276,Q3 2018
0628,7/8/2018,14,Company N,Michael Fox,New Mexico,Item 1,399,5,1995,Q3 2018
0629,7/8/2018,2,Company B,Ben Wallace,Texas,Item 3,69,6,414,Q3 2018
0630,7/9/2018,10,Company J,Kim Fishman,California,Item 4,159,3,477,Q3 2018
0631,7/10/2018,13,Company M,Michael Fox,New Mexico,Item 2,199,4,796,Q3 2018
0632,7/10/2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,3,207,Q3 2018
0633,7/11/2018,20,Company T,Oscar Knox,Arizona,Item 4,159,3,477,Q3 2018
0634,7/11/2018,5,Company E,Anna Weber,Texas,Item 1,399,0,0,Q3 2018
0635,7/11/2018,3,Company C,Anna Weber,Texas,Item 4,159,5,795,Q3 2018
0636,7/12/2018,16,Company P,Oscar Knox,Arizona,Item 3,69,5,345,Q3 2018
0637,7/13/2018,17,Company Q,Oscar Knox,Arizona,Item 4,159,6,954,Q3 2018
0638,7/13/2018,11,Company K,Michael Fox,New Mexico,Item 4,159,5,795,Q3 2018
0639,7/13/2018,16,Company P,Oscar Knox,Arizona,Item 1,399,3,1197,Q3 2018
0640,7/14/2018,20,Company T,Andrew James,Arizona,Item 5,289,4,1156,Q3 2018
0641,7/14/2018,10,Company J,Laura Larsen,California,Item 1,399,7,2793,Q3 2018
0642,7/15/2018,10,Company J,Laura Larsen,California,Item 1,399,9,3591,Q3 2018
0643,7/15/2018,13,Company M,Michael Fox,New Mexico,Item 1,399,8,3192,Q3 2018
0644,7/16/2018,6,Company F,Laura Larsen,California,Item 2,199,6,1194,Q3 2018
0645,7/16/2018,1,Company A,Anna Weber,Texas,Item 3,69,9,621,Q3 2018
0646,7/16/2018,14,Company N,Michael Fox,New Mexico,Item 2,199,0,0,Q3 2018
0647,7/16/2018,13,Company M,Michael Fox,New Mexico,Item 5,289,3,867,Q3 2018
0648,7/16/2018,8,Company H,Kim Fishman,California,Item 2,199,1,199,Q3 2018
0649,7/17/2018,8,Company H,Laura Larsen,California,Item 1,399,5,1995,Q3 2018
0650,7/17/2018,13,Company M,Anne Lee,New Mexico,Item 5,289,3,867,Q3 2018
0651,7/17/2018,17,Company Q,Andrew James,Arizona,Item 4,159,2,318,Q3 2018
0652,7/17/2018,15,Company O,Anne Lee,New Mexico,Item 4,159,3,477,Q3 2018
0653,7/18/2018,5,Company E,Ben Wallace,Texas,Item 4,159,1,159,Q3 2018
0654,7/18/2018,1,Company A,Anna Weber,Texas,Item 3,69,0,0,Q3 2018
0655,7/18/2018,2,Company B,Anna Weber,Texas,Item 5,289,2,578,Q3 2018
0656,7/18/2018,12,Company L,Anne Lee,New Mexico,Item 4,159,5,795,Q3 2018
0657,7/18/2018,6,Company F,Laura Larsen,California,Item 3,69,3,207,Q3 2018
0658,7/18/2018,5,Company E,Anna Weber,Texas,Item 4,159,9,1431,Q3 2018
0659,7/19/2018,15,Company O,Anne Lee,New Mexico,Item 2,199,1,199,Q3 2018
0660,7/19/2018,1,Company A,Anna Weber,Texas,Item 5,289,4,1156,Q3 2018
0661,7/20/2018,16,Company P,Oscar Knox,Arizona,Item 4,159,3,477,Q3 2018
0662,7/20/2018,9,Company I,Laura Larsen,California,Item 3,69,2,138,Q3 2018
0663,7/20/2018,20,Company T,Oscar Knox,Arizona,Item 4,159,4,636,Q3 2018
0664,7/21/2018,14,Company N,Anne Lee,New Mexico,Item 1,399,5,1995,Q3 2018
0665,7/22/2018,1,Company A,Anna Weber,Texas,Item 1,399,8,3192,Q3 2018
0666,7/22/2018,13,Company M,Anne Lee,New Mexico,Item 3,69,0,0,Q3 2018
0667,7/23/2018,14,Company N,Anne Lee,New Mexico,Item 3,69,8,552,Q3 2018
0668,7/24/2018,10,Company J,Kim Fishman,California,Item 3,69,2,138,Q3 2018
0669,7/24/2018,9,Company I,Kim Fishman,California,Item 1,399,6,2394,Q3 2018
0670,7/24/2018,2,Company B,Anna Weber,Texas,Item 2,199,1,199,Q3 2018
0671,7/24/2018,13,Company M,Michael Fox,New Mexico,Item 1,399,1,399,Q3 2018
0672,7/25/2018,12,Company L,Michael Fox,New Mexico,Item 4,159,7,1113,Q3 2018
0673,7/25/2018,17,Company Q,Oscar Knox,Arizona,Item 4,159,8,1272,Q3 2018
0674,7/26/2018,18,Company R,Andrew James,Arizona,Item 5,289,8,2312,Q3 2018
0675,7/26/2018,13,Company M,Michael Fox,New Mexico,Item 4,159,4,636,Q3 2018
0676,7/26/2018,15,Company O,Michael Fox,New Mexico,Item 3,69,4,276,Q3 2018
0677,7/26/2018,15,Company O,Michael Fox,New Mexico,Item 4,159,9,1431,Q3 2018
0678,7/26/2018,18,Company R,Andrew James,Arizona,Item 3,69,6,414,Q3 2018
0679,7/26/2018,7,Company G,Kim Fishman,California,Item 4,159,6,954,Q3 2018
0680,7/26/2018,13,Company M,Michael Fox,New Mexico,Item 3,69,3,207,Q3 2018
0681,7/26/2018,3,Company C,Ben Wallace,Texas,Item 3,69,4,276,Q3 2018
0682,7/27/2018,18,Company R,Oscar Knox,Arizona,Item 5,289,3,867,Q3 2018
0683,7/27/2018,16,Company P,Andrew James,Arizona,Item 5,289,6,1734,Q3 2018
0684,7/27/2018,18,Company R,Oscar Knox,Arizona,Item 4,159,3,477,Q3 2018
0685,7/27/2018,11,Company K,Anne Lee,New Mexico,Item 2,199,4,796,Q3 2018
0686,7/27/2018,1,Company A,Ben Wallace,Texas,Item 3,69,1,69,Q3 2018
0687,7/27/2018,15,Company O,Anne Lee,New Mexico,Item 3,69,0,0,Q3 2018
0688,7/27/2018,19,Company S,Oscar Knox,Arizona,Item 2,199,5,995,Q3 2018
0689,7/27/2018,19,Company S,Andrew James,Arizona,Item 4,159,8,1272,Q3 2018
0690,7/27/2018,5,Company E,Anna Weber,Texas,Item 1,399,5,1995,Q3 2018
0691,7/27/2018,19,Company S,Oscar Knox,Arizona,Item 5,289,2,578,Q3 2018
0692,7/27/2018,7,Company G,Laura Larsen,California,Item 5,289,4,1156,Q3 2018
0693,7/27/2018,11,Company K,Michael Fox,New Mexico,Item 2,199,5,995,Q3 2018
0694,7/27/2018,8,Company H,Laura Larsen,California,Item 4,159,8,1272,Q3 2018
0695,7/28/2018,12,Company L,Anne Lee,New Mexico,Item 5,289,7,2023,Q3 2018
0696,7/29/2018,3,Company C,Ben Wallace,Texas,Item 2,199,8,1592,Q3 2018
0697,7/29/2018,5,Company E,Ben Wallace,Texas,Item 4,159,1,159,Q3 2018
0698,7/30/2018,8,Company H,Laura Larsen,California,Item 5,289,9,2601,Q3 2018
0699,7/31/2018,5,Company E,Ben Wallace,Texas,Item 2,199,3,597,Q3 2018
0700,8/1/2018,20,Company T,Andrew James,Arizona,Item 5,289,0,0,Q3 2018
0701,8/2/2018,15,Company O,Michael Fox,New Mexico,Item 5,289,2,578,Q3 2018
0702,8/3/2018,6,Company F,Laura Larsen,California,Item 2,199,3,597,Q3 2018
0703,8/3/2018,19,Company S,Andrew James,Arizona,Item 5,289,9,2601,Q3 2018
0704,8/3/2018,15,Company O,Michael Fox,New Mexico,Item 5,289,6,1734,Q3 2018
0705,8/3/2018,14,Company N,Michael Fox,New Mexico,Item 5,289,0,0,Q3 2018
0706,8/3/2018,7,Company G,Laura Larsen,California,Item 4,159,2,318,Q3 2018
0707,8/3/2018,10,Company J,Laura Larsen,California,Item 2,199,1,199,Q3 2018
0708,8/3/2018,1,Company A,Anna Weber,Texas,Item 5,289,4,1156,Q3 2018
0709,8/3/2018,1,Company A,Anna Weber,Texas,Item 4,159,9,1431,Q3 2018
0710,8/3/2018,13,Company M,Michael Fox,New Mexico,Item 5,289,8,2312,Q3 2018
0711,8/3/2018,19,Company S,Oscar Knox,Arizona,Item 2,199,1,199,Q3 2018
0712,8/4/2018,12,Company L,Michael Fox,New Mexico,Item 4,159,0,0,Q3 2018
0713,8/4/2018,19,Company S,Oscar Knox,Arizona,Item 4,159,8,1272,Q3 2018
0714,8/5/2018,4,Company D,Anna Weber,Texas,Item 5,289,6,1734,Q3 2018
0715,8/5/2018,13,Company M,Anne Lee,New Mexico,Item 4,159,5,795,Q3 2018
0716,8/5/2018,4,Company D,Anna Weber,Texas,Item 3,69,8,552,Q3 2018
0717,8/5/2018,12,Company L,Michael Fox,New Mexico,Item 2,199,2,398,Q3 2018
0718,8/6/2018,13,Company M,Anne Lee,New Mexico,Item 4,159,3,477,Q3 2018
0719,8/6/2018,2,Company B,Ben Wallace,Texas,Item 4,159,4,636,Q3 2018
0720,8/7/2018,9,Company I,Laura Larsen,California,Item 5,289,9,2601,Q3 2018
0721,8/7/2018,7,Company G,Laura Larsen,California,Item 4,159,5,795,Q3 2018
0722,8/7/2018,11,Company K,Anne Lee,New Mexico,Item 4,159,4,636,Q3 2018
0723,8/8/2018,8,Company H,Laura Larsen,California,Item 1,399,2,798,Q3 2018
0724,8/8/2018,7,Company G,Laura Larsen,California,Item 5,289,5,1445,Q3 2018
0725,8/8/2018,8,Company H,Kim Fishman,California,Item 5,289,2,578,Q3 2018
0726,8/8/2018,8,Company H,Laura Larsen,California,Item 5,289,1,289,Q3 2018
0727,8/8/2018,17,Company Q,Andrew James,Arizona,Item 3,69,3,207,Q3 2018
0728,8/9/2018,10,Company J,Kim Fishman,California,Item 5,289,7,2023,Q3 2018
0729,8/9/2018,6,Company F,Laura Larsen,California,Item 2,199,7,1393,Q3 2018
0730,8/10/2018,18,Company R,Andrew James,Arizona,Item 1,399,4,1596,Q3 2018
0731,8/10/2018,13,Company M,Michael Fox,New Mexico,Item 1,399,4,1596,Q3 2018
0732,8/10/2018,1,Company A,Ben Wallace,Texas,Item 5,289,6,1734,Q3 2018
0733,8/10/2018,17,Company Q,Andrew James,Arizona,Item 4,159,4,636,Q3 2018
0734,8/10/2018,3,Company C,Anna Weber,Texas,Item 5,289,2,578,Q3 2018
0735,8/11/2018,3,Company C,Ben Wallace,Texas,Item 1,399,0,0,Q3 2018
0736,8/11/2018,14,Company N,Michael Fox,New Mexico,Item 4,159,6,954,Q3 2018
0737,8/11/2018,12,Company L,Anne Lee,New Mexico,Item 4,159,5,795,Q3 2018
0738,8/12/2018,8,Company H,Kim Fishman,California,Item 1,399,7,2793,Q3 2018
0739,8/13/2018,1,Company A,Ben Wallace,Texas,Item 3,69,6,414,Q3 2018
0740,8/13/2018,19,Company S,Andrew James,Arizona,Item 2,199,4,796,Q3 2018
0741,8/14/2018,1,Company A,Ben Wallace,Texas,Item 5,289,7,2023,Q3 2018
0742,8/14/2018,18,Company R,Andrew James,Arizona,Item 5,289,0,0,Q3 2018
0743,8/15/2018,19,Company S,Oscar Knox,Arizona,Item 3,69,9,621,Q3 2018
0744,8/16/2018,12,Company L,Anne Lee,New Mexico,Item 3,69,5,345,Q3 2018
0745,8/16/2018,8,Company H,Kim Fishman,California,Item 1,399,0,0,Q3 2018
0746,8/17/2018,2,Company B,Ben Wallace,Texas,Item 4,159,8,1272,Q3 2018
0747,8/17/2018,6,Company F,Kim Fishman,California,Item 2,199,3,597,Q3 2018
0748,8/18/2018,8,Company H,Kim Fishman,California,Item 2,199,7,1393,Q3 2018
0749,8/18/2018,11,Company K,Anne Lee,New Mexico,Item 5,289,3,867,Q3 2018
0750,8/18/2018,20,Company T,Andrew James,Arizona,Item 4,159,9,1431,Q3 2018
0751,8/18/2018,10,Company J,Kim Fishman,California,Item 5,289,5,1445,Q3 2018
0752,8/19/2018,8,Company H,Laura Larsen,California,Item 1,399,1,399,Q3 2018
0753,8/19/2018,5,Company E,Anna Weber,Texas,Item 1,399,6,2394,Q3 2018
0754,8/20/2018,14,Company N,Anne Lee,New Mexico,Item 2,199,2,398,Q3 2018
0755,8/20/2018,20,Company T,Oscar Knox,Arizona,Item 2,199,6,1194,Q3 2018
0756,8/20/2018,17,Company Q,Oscar Knox,Arizona,Item 1,399,6,2394,Q3 2018
0757,8/20/2018,13,Company M,Anne Lee,New Mexico,Item 5,289,0,0,Q3 2018
0758,8/20/2018,10,Company J,Laura Larsen,California,Item 1,399,4,1596,Q3 2018
0759,8/20/2018,3,Company C,Ben Wallace,Texas,Item 5,289,1,289,Q3 2018
0760,8/21/2018,19,Company S,Andrew James,Arizona,Item 1,399,6,2394,Q3 2018
0761,8/21/2018,16,Company P,Andrew James,Arizona,Item 4,159,6,954,Q3 2018
0762,8/21/2018,16,Company P,Andrew James,Arizona,Item 5,289,2,578,Q3 2018
0763,8/21/2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,8,552,Q3 2018
0764,8/22/2018,8,Company H,Laura Larsen,California,Item 1,399,2,798,Q3 2018
0765,8/22/2018,19,Company S,Andrew James,Arizona,Item 4,159,8,1272,Q3 2018
0766,8/22/2018,14,Company N,Anne Lee,New Mexico,Item 1,399,9,3591,Q3 2018
0767,8/23/2018,13,Company M,Michael Fox,New Mexico,Item 2,199,1,199,Q3 2018
0768,8/24/2018,15,Company O,Anne Lee,New Mexico,Item 4,159,1,159,Q3 2018
0769,8/25/2018,7,Company G,Kim Fishman,California,Item 1,399,6,2394,Q3 2018
0770,8/25/2018,11,Company K,Michael Fox,New Mexico,Item 1,399,0,0,Q3 2018
0771,8/26/2018,4,Company D,Anna Weber,Texas,Item 5,289,2,578,Q3 2018
0772,8/26/2018,6,Company F,Laura Larsen,California,Item 5,289,3,867,Q3 2018
0773,8/26/2018,20,Company T,Andrew James,Arizona,Item 3,69,0,0,Q3 2018
0774,8/26/2018,15,Company O,Michael Fox,New Mexico,Item 3,69,2,138,Q3 2018
0775,8/26/2018,13,Company M,Anne Lee,New Mexico,Item 1,399,1,399,Q3 2018
0776,8/27/2018,17,Company Q,Andrew James,Arizona,Item 1,399,2,798,Q3 2018
0777,8/27/2018,4,Company D,Ben Wallace,Texas,Item 1,399,3,1197,Q3 2018
0778,8/27/2018,2,Company B,Anna Weber,Texas,Item 5,289,5,1445,Q3 2018
0779,8/27/2018,14,Company N,Anne Lee,New Mexico,Item 5,289,6,1734,Q3 2018
0780,8/27/2018,7,Company G,Kim Fishman,California,Item 1,399,8,3192,Q3 2018
0781,8/28/2018,11,Company K,Anne Lee,New Mexico,Item 3,69,6,414,Q3 2018
0782,8/29/2018,1,Company A,Anna Weber,Texas,Item 4,159,9,1431,Q3 2018
0783,8/29/2018,8,Company H,Kim Fishman,California,Item 1,399,3,1197,Q3 2018
0784,8/29/2018,2,Company B,Anna Weber,Texas,Item 2,199,5,995,Q3 2018
0785,8/29/2018,5,Company E,Ben Wallace,Texas,Item 1,399,6,2394,Q3 2018
0786,8/29/2018,4,Company D,Ben Wallace,Texas,Item 5,289,6,1734,Q3 2018
0787,8/30/2018,14,Company N,Michael Fox,New Mexico,Item 3,69,1,69,Q3 2018
0788,8/30/2018,14,Company N,Anne Lee,New Mexico,Item 2,199,6,1194,Q3 2018
0789,8/30/2018,6,Company F,Laura Larsen,California,Item 4,159,8,1272,Q3 2018
0790,8/30/2018,13,Company M,Anne Lee,New Mexico,Item 4,159,8,1272,Q3 2018
0791,8/31/2018,18,Company R,Oscar Knox,Arizona,Item 1,399,3,1197,Q3 2018
0792,8/31/2018,16,Company P,Oscar Knox,Arizona,Item 4,159,9,1431,Q3 2018
0793,9/1/2018,10,Company J,Laura Larsen,California,Item 1,399,3,1197,Q3 2018
0794,9/1/2018,11,Company K,Michael Fox,New Mexico,Item 2,199,8,1592,Q3 2018
0795,9/1/2018,13,Company M,Anne Lee,New Mexico,Item 2,199,9,1791,Q3 2018
0796,9/1/2018,18,Company R,Andrew James,Arizona,Item 5,289,4,1156,Q3 2018
0797,9/2/2018,4,Company D,Ben Wallace,Texas,Item 3,69,2,138,Q3 2018
0798,9/2/2018,20,Company T,Andrew James,Arizona,Item 3,69,6,414,Q3 2018
0799,9/3/2018,16,Company P,Andrew James,Arizona,Item 1,399,5,1995,Q3 2018
0800,9/3/2018,3,Company C,Ben Wallace,Texas,Item 4,159,4,636,Q3 2018
0801,9/3/2018,10,Company J,Laura Larsen,California,Item 5,289,7,2023,Q3 2018
0802,9/3/2018,6,Company F,Laura Larsen,California,Item 1,399,8,3192,Q3 2018
0803,9/3/2018,17,Company Q,Andrew James,Arizona,Item 2,199,5,995,Q3 2018
0804,9/4/2018,16,Company P,Oscar Knox,Arizona,Item 3,69,1,69,Q3 2018
0805,9/5/2018,19,Company S,Andrew James,Arizona,Item 1,399,7,2793,Q3 2018
0806,9/5/2018,5,Company E,Anna Weber,Texas,Item 1,399,6,2394,Q3 2018
0807,9/5/2018,11,Company K,Michael Fox,New Mexico,Item 4,159,5,795,Q3 2018
0808,9/6/2018,13,Company M,Anne Lee,New Mexico,Item 3,69,5,345,Q3 2018
0809,9/6/2018,19,Company S,Oscar Knox,Arizona,Item 2,199,9,1791,Q3 2018
0810,9/6/2018,15,Company O,Michael Fox,New Mexico,Item 3,69,5,345,Q3 2018
0811,9/6/2018,14,Company N,Michael Fox,New Mexico,Item 3,69,9,621,Q3 2018
0812,9/7/2018,16,Company P,Andrew James,Arizona,Item 1,399,1,399,Q3 2018
0813,9/8/2018,16,Company P,Andrew James,Arizona,Item 4,159,8,1272,Q3 2018
0814,9/8/2018,16,Company P,Oscar Knox,Arizona,Item 4,159,4,636,Q3 2018
0815,9/8/2018,3,Company C,Anna Weber,Texas,Item 4,159,8,1272,Q3 2018
0816,9/8/2018,15,Company O,Anne Lee,New Mexico,Item 1,399,4,1596,Q3 2018
0817,9/8/2018,20,Company T,Oscar Knox,Arizona,Item 3,69,5,345,Q3 2018
0818,9/9/2018,13,Company M,Michael Fox,New Mexico,Item 1,399,3,1197,Q3 2018
0819,9/9/2018,6,Company F,Kim Fishman,California,Item 5,289,0,0,Q3 2018
0820,9/10/2018,11,Company K,Anne Lee,New Mexico,Item 4,159,4,636,Q3 2018
0821,9/10/2018,12,Company L,Michael Fox,New Mexico,Item 4,159,4,636,Q3 2018
0822,9/10/2018,19,Company S,Oscar Knox,Arizona,Item 1,399,4,1596,Q3 2018
0823,9/10/2018,11,Company K,Anne Lee,New Mexico,Item 3,69,8,552,Q3 2018
0824,9/10/2018,8,Company H,Kim Fishman,California,Item 5,289,0,0,Q3 2018
0825,9/11/2018,20,Company T,Andrew James,Arizona,Item 1,399,9,3591,Q3 2018
0826,9/11/2018,15,Company O,Anne Lee,New Mexico,Item 5,289,1,289,Q3 2018
0827,9/11/2018,1,Company A,Anna Weber,Texas,Item 4,159,3,477,Q3 2018
0828,9/12/2018,5,Company E,Anna Weber,Texas,Item 2,199,3,597,Q3 2018
0829,9/12/2018,14,Company N,Michael Fox,New Mexico,Item 3,69,4,276,Q3 2018
0830,9/13/2018,1,Company A,Anna Weber,Texas,Item 1,399,6,2394,Q3 2018
0831,9/14/2018,1,Company A,Anna Weber,Texas,Item 2,199,1,199,Q3 2018
0832,9/14/2018,3,Company C,Ben Wallace,Texas,Item 5,289,1,289,Q3 2018
0833,9/15/2018,16,Company P,Andrew James,Arizona,Item 1,399,9,3591,Q3 2018
0834,9/15/2018,6,Company F,Laura Larsen,California,Item 3,69,6,414,Q3 2018
0835,9/15/2018,19,Company S,Andrew James,Arizona,Item 1,399,2,798,Q3 2018
0836,9/16/2018,5,Company E,Anna Weber,Texas,Item 3,69,6,414,Q3 2018
0837,9/17/2018,3,Company C,Ben Wallace,Texas,Item 2,199,6,1194,Q3 2018
0838,9/18/2018,7,Company G,Laura Larsen,California,Item 1,399,3,1197,Q3 2018
0839,9/19/2018,20,Company T,Andrew James,Arizona,Item 5,289,4,1156,Q3 2018
0840,9/20/2018,6,Company F,Laura Larsen,California,Item 4,159,8,1272,Q3 2018
0841,9/20/2018,7,Company G,Kim Fishman,California,Item 5,289,2,578,Q3 2018
0842,9/20/2018,12,Company L,Anne Lee,New Mexico,Item 2,199,4,796,Q3 2018
0843,9/20/2018,4,Company D,Anna Weber,Texas,Item 2,199,7,1393,Q3 2018
0844,9/21/2018,11,Company K,Michael Fox,New Mexico,Item 5,289,6,1734,Q3 2018
0845,9/21/2018,8,Company H,Laura Larsen,California,Item 4,159,7,1113,Q3 2018
0846,9/22/2018,8,Company H,Laura Larsen,California,Item 2,199,8,1592,Q3 2018
0847,9/22/2018,5,Company E,Anna Weber,Texas,Item 4,159,0,0,Q3 2018
0848,9/22/2018,15,Company O,Michael Fox,New Mexico,Item 5,289,3,867,Q3 2018
0849,9/22/2018,4,Company D,Anna Weber,Texas,Item 2,199,8,1592,Q3 2018
0850,9/22/2018,10,Company J,Laura Larsen,California,Item 5,289,0,0,Q3 2018
0851,9/22/2018,17,Company Q,Oscar Knox,Arizona,Item 5,289,0,0,Q3 2018
0852,9/22/2018,6,Company F,Laura Larsen,California,Item 1,399,9,3591,Q3 2018
0853,9/22/2018,14,Company N,Anne Lee,New Mexico,Item 1,399,4,1596,Q3 2018
0854,9/22/2018,7,Company G,Kim Fishman,California,Item 2,199,5,995,Q3 2018
0855,9/22/2018,9,Company I,Kim Fishman,California,Item 5,289,7,2023,Q3 2018
0856,9/22/2018,19,Company S,Andrew James,Arizona,Item 4,159,3,477,Q3 2018
0857,9/23/2018,19,Company S,Oscar Knox,Arizona,Item 5,289,8,2312,Q3 2018
0858,9/24/2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,5,345,Q3 2018
0859,9/24/2018,19,Company S,Andrew James,Arizona,Item 5,289,4,1156,Q3 2018
0860,9/24/2018,6,Company F,Laura Larsen,California,Item 2,199,8,1592,Q3 2018
0861,9/24/2018,14,Company N,Michael Fox,New Mexico,Item 1,399,2,798,Q3 2018
0862,9/25/2018,17,Company Q,Oscar Knox,Arizona,Item 3,69,8,552,Q3 2018
0863,9/25/2018,16,Company P,Oscar Knox,Arizona,Item 2,199,0,0,Q3 2018
0864,9/25/2018,3,Company C,Ben Wallace,Texas,Item 5,289,4,1156,Q3 2018
0865,9/26/2018,16,Company P,Oscar Knox,Arizona,Item 3,69,6,414,Q3 2018
0866,9/26/2018,19,Company S,Andrew James,Arizona,Item 3,69,2,138,Q3 2018
0867,9/27/2018,7,Company G,Laura Larsen,California,Item 2,199,6,1194,Q3 2018
0868,9/27/2018,9,Company I,Laura Larsen,California,Item 3,69,7,483,Q3 2018
0869,9/28/2018,14,Company N,Anne Lee,New Mexico,Item 1,399,3,1197,Q3 2018
0870,9/28/2018,3,Company C,Ben Wallace,Texas,Item 4,159,5,795,Q3 2018
0871,9/28/2018,9,Company I,Laura Larsen,California,Item 3,69,6,414,Q3 2018
0872,9/28/2018,1,Company A,Anna Weber,Texas,Item 4,159,5,795,Q3 2018
0873,9/29/2018,20,Company T,Oscar Knox,Arizona,Item 2,199,3,597,Q3 2018
0874,9/29/2018,3,Company C,Ben Wallace,Texas,Item 5,289,8,2312,Q3 2018
0875,9/29/2018,4,Company D,Ben Wallace,Texas,Item 3,69,6,414,Q3 2018
0876,9/29/2018,7,Company G,Laura Larsen,California,Item 5,289,0,0,Q3 2018
0877,9/30/2018,11,Company K,Michael Fox,New Mexico,Item 5,289,1,289,Q3 2018
0878,9/30/2018,15,Company O,Anne Lee,New Mexico,Item 4,159,0,0,Q3 2018
0879,9/30/2018,20,Company T,Andrew James,Arizona,Item 2,199,1,199,Q3 2018
0880,9/30/2018,6,Company F,Kim Fishman,California,Item 2,199,7,1393,Q3 2018
0881,10/1/2018,9,Company I,Kim Fishman,California,Item 1,399,7,2793,Q4 2018
0882,10/1/2018,7,Company G,Laura Larsen,California,Item 4,159,2,318,Q4 2018
0883,10/2/2018,3,Company C,Ben Wallace,Texas,Item 2,199,5,995,Q4 2018
0884,10/2/2018,14,Company N,Anne Lee,New Mexico,Item 5,289,9,2601,Q4 2018
0885,10/2/2018,15,Company O,Anne Lee,New Mexico,Item 4,159,8,1272,Q4 2018
0886,10/3/2018,20,Company T,Oscar Knox,Arizona,Item 4,159,1,159,Q4 2018
0887,10/4/2018,20,Company T,Andrew James,Arizona,Item 5,289,1,289,Q4 2018
0888,10/4/2018,15,Company O,Michael Fox,New Mexico,Item 2,199,3,597,Q4 2018
0889,10/5/2018,20,Company T,Oscar Knox,Arizona,Item 2,199,3,597,Q4 2018
0890,10/5/2018,9,Company I,Laura Larsen,California,Item 5,289,9,2601,Q4 2018
0891,10/5/2018,4,Company D,Anna Weber,Texas,Item 2,199,9,1791,Q4 2018
0892,10/5/2018,16,Company P,Andrew James,Arizona,Item 4,159,7,1113,Q4 2018
0893,10/5/2018,5,Company E,Ben Wallace,Texas,Item 3,69,3,207,Q4 2018
0894,10/6/2018,11,Company K,Anne Lee,New Mexico,Item 4,159,6,954,Q4 2018
0895,10/6/2018,9,Company I,Kim Fishman,California,Item 2,199,2,398,Q4 2018
0896,10/6/2018,6,Company F,Laura Larsen,California,Item 2,199,8,1592,Q4 2018
0897,10/6/2018,4,Company D,Anna Weber,Texas,Item 1,399,0,0,Q4 2018
0898,10/6/2018,17,Company Q,Andrew James,Arizona,Item 2,199,2,398,Q4 2018
0899,10/7/2018,1,Company A,Ben Wallace,Texas,Item 2,199,4,796,Q4 2018
0900,10/7/2018,4,Company D,Anna Weber,Texas,Item 4,159,5,795,Q4 2018
0901,10/8/2018,15,Company O,Michael Fox,New Mexico,Item 1,399,7,2793,Q4 2018
0902,10/9/2018,13,Company M,Michael Fox,New Mexico,Item 1,399,4,1596,Q4 2018
0903,10/10/2018,6,Company F,Kim Fishman,California,Item 5,289,3,867,Q4 2018
0904,10/10/2018,5,Company E,Anna Weber,Texas,Item 5,289,1,289,Q4 2018
0905,10/11/2018,13,Company M,Michael Fox,New Mexico,Item 5,289,7,2023,Q4 2018
0906,10/11/2018,19,Company S,Oscar Knox,Arizona,Item 2,199,5,995,Q4 2018
